id,user_id,journey_id,created_at,updated_at,enrolling_times,enrollments_at,last_enrolled_at,study_duration,avg_submission_rating
"8,817","113,842",16,"Sep 28, 2017, 22:55","Sep 28, 2017, 22:55",1,2017-07-05 22:50:19,"Jul 5, 2017, 22:50",85,1.67
"9,006","113,842",39,"Oct 3, 2017, 15:38","Oct 3, 2017, 15:38",1,2017-09-30 01:20:14,"Sep 30, 2017, 01:20",3,2.75
"24,007","113,842",51,"May 20, 2019, 07:28","May 20, 2019, 07:28",2,"2018-08-30 10:29:50,2019-05-17 08:37:40","May 17, 2019, 08:37",2,5
"29,642","113,842",80,"Aug 4, 2019, 21:06","Feb 19, 2022, 19:37",1,2019-07-11 12:40:15,"Jul 11, 2019, 12:40",24,5
"40,705","113,842",123,"Sep 1, 2019, 22:11","Oct 13, 2022, 15:59",2,"2019-05-10 04:13:50,2019-08-27 19:38:36","Aug 27, 2019, 19:38",5,4
"43,539","113,842",14,"Sep 9, 2019, 14:14","Mar 23, 2022, 11:29",1,2019-06-22 12:51:09,"Jun 22, 2019, 12:51",79,4.4
"53,201","113,842",144,"Oct 9, 2019, 16:25","Oct 9, 2019, 16:25",1,2019-09-28 05:46:49,"Sep 28, 2019, 05:46",11,
"68,534","113,842",129,"Nov 20, 2019, 09:33","Nov 20, 2019, 09:33",2,"2019-09-10 09:48:33,2019-09-17 07:46:44","Sep 17, 2019, 07:46",64,3
"73,057","113,842",55,"Dec 12, 2019, 10:59","Dec 12, 2019, 10:59",2,"2019-09-19 09:24:58,2019-10-29 14:58:37","Oct 29, 2019, 14:58",43,3.2
"108,387","113,842",169,"Apr 14, 2020, 12:57","Mar 26, 2022, 09:33",1,2020-04-11 10:33:36,"Apr 11, 2020, 10:33",3,
"343,996","113,842",86,"Nov 8, 2020, 22:43","Nov 8, 2020, 22:43",2,"2020-10-05 17:24:19,2020-11-08 22:28:48","Nov 8, 2020, 22:28",0,
"344,501","113,842",191,"Nov 9, 2020, 11:22","Sep 26, 2023, 10:54",1,2020-10-19 14:14:39,"Oct 19, 2020, 14:14",20,
"397,022","113,842",297,"Mar 8, 2021, 22:43","Mar 8, 2021, 22:43",1,2021-02-20 11:49:55,"Feb 20, 2021, 11:49",16,
"397,042","113,842",302,"Mar 8, 2021, 23:46","Mar 8, 2021, 23:46",1,2021-02-20 11:43:44,"Feb 20, 2021, 11:43",16,
"419,805","113,842",251,"Apr 6, 2021, 08:29","Apr 6, 2021, 08:29",1,2021-03-15 15:44:12,"Mar 15, 2021, 15:44",21,
"435,080","113,842",256,"Apr 14, 2021, 04:17","Sep 19, 2022, 12:12",1,2021-04-06 15:02:03,"Apr 6, 2021, 15:02",7,
"476,812","113,842",261,"May 11, 2021, 12:35","May 11, 2021, 12:35",1,2021-04-12 07:58:55,"Apr 12, 2021, 07:58",29,5
"486,878","113,842",307,"May 18, 2021, 10:00","May 18, 2021, 10:00",1,2021-04-23 15:45:28,"Apr 23, 2021, 15:45",24,
"511,097","113,842",266,"Jun 2, 2021, 07:31","Jun 2, 2021, 07:31",1,2021-05-14 06:17:02,"May 14, 2021, 06:17",19,
"514,618","113,842",159,"Jun 4, 2021, 00:51","Jun 29, 2022, 22:22",2,"2020-11-09 11:38:30,2021-05-09 13:59:37","May 9, 2021, 13:59",25,5
"649,722","113,842",60,"Aug 2, 2021, 12:45","Aug 2, 2021, 12:45",2,"2018-12-13 11:51:30,2021-08-02 11:35:35","Aug 2, 2021, 11:35",0,
"671,062","113,842",271,"Aug 24, 2021, 11:10","Aug 24, 2021, 11:10",1,2021-06-08 11:00:11,"Jun 8, 2021, 11:00",77,4.33
"793,057","113,842",317,"Feb 8, 2022, 14:37","Feb 8, 2022, 14:37",2,"2021-07-22 06:40:40,2022-02-07 18:05:48","Feb 7, 2022, 18:05",0,
"816,013","113,842",237,"Feb 14, 2022, 17:35","Feb 14, 2022, 17:35",1,2022-02-07 21:34:38,"Feb 7, 2022, 21:34",6,
"892,893","113,842",335,"Apr 19, 2022, 11:52","Apr 19, 2022, 11:52",1,2022-03-25 15:17:09,"Mar 25, 2022, 15:17",24,5
"906,208","113,842",352,"May 5, 2022, 16:12","May 5, 2022, 16:12",1,2022-04-04 11:07:14,"Apr 4, 2022, 11:07",31,3.5
"1,020,703","113,842",292,"Jul 6, 2022, 19:03","Jul 6, 2022, 19:03",1,2022-07-05 16:34:09,"Jul 5, 2022, 16:34",1,
"1,246,400","113,842",315,"Oct 16, 2022, 14:13","Oct 16, 2022, 14:13",1,2022-09-10 09:04:40,"Sep 10, 2022, 09:04",36,4
"1,372,250","113,842",445,"Dec 26, 2022, 09:22","Dec 26, 2022, 09:22",1,2022-11-18 20:05:16,"Nov 18, 2022, 20:05",37,5
"2,438,983","113,842",195,"Jan 11, 2024, 06:55","Jan 11, 2024, 06:55",1,2023-12-11 22:43:20,"Dec 11, 2023, 22:43",30,5
"2,638,235","113,842",480,"Mar 26, 2024, 16:46","Mar 26, 2024, 16:46",1,2024-02-07 12:11:26,"Feb 7, 2024, 12:11",48,4
"14,642","153,116",68,"Jun 7, 2018, 14:39","Jun 7, 2018, 14:39",1,2018-06-07 14:25:17,"Jun 7, 2018, 14:25",0,
"24,174","153,116",51,"May 23, 2019, 09:25","May 23, 2019, 09:25",1,2019-05-21 14:14:04,"May 21, 2019, 14:14",1,3
"47,985","153,116",123,"Sep 25, 2019, 00:17","Sep 25, 2019, 00:17",2,"2019-06-19 07:25:05,2019-09-24 07:30:41","Sep 24, 2019, 07:30",0,1
"75,958","153,116",153,"Jan 7, 2020, 08:39","Jan 7, 2020, 08:39",1,2019-12-17 22:16:55,"Dec 17, 2019, 22:16",20,2
"98,744","153,116",86,"Apr 5, 2020, 19:54","Feb 17, 2025, 16:21",2,"2019-11-18 09:37:42,2020-04-05 11:10:25","Apr 5, 2020, 11:10",0,
"101,427","153,116",169,"Apr 8, 2020, 21:12","Apr 8, 2020, 21:12",1,2020-04-07 17:09:51,"Apr 7, 2020, 17:09",1,
"131,147","153,116",177,"May 1, 2020, 15:32","Feb 17, 2025, 14:56",1,2020-05-01 14:13:05,"May 1, 2020, 14:13",0,
"148,266","153,116",184,"May 11, 2020, 22:37","Mar 25, 2025, 05:27",1,2020-05-04 18:53:05,"May 4, 2020, 18:53",7,4.5
"198,201","153,116",191,"Jun 15, 2020, 21:46","Jun 15, 2020, 21:46",1,2020-06-09 10:08:11,"Jun 9, 2020, 10:08",6,
"201,296","153,116",135,"Jun 18, 2020, 00:07","Jun 18, 2020, 00:07",1,2020-06-11 15:32:40,"Jun 11, 2020, 15:32",6,4
"249,784","153,116",80,"Aug 3, 2020, 14:17","Aug 3, 2020, 14:17",1,2020-07-30 11:14:33,"Jul 30, 2020, 11:14",4,3
"367,407","153,116",150,"Jan 28, 2021, 04:06","Jan 28, 2021, 04:06",1,2020-12-28 23:35:51,"Dec 28, 2020, 23:35",30,4
"371,447","153,116",292,"Feb 15, 2021, 11:06","Feb 15, 2021, 11:06",1,2021-02-15 10:08:48,"Feb 15, 2021, 10:08",0,
"436,085","153,116",251,"Apr 14, 2021, 11:45","Mar 14, 2024, 21:52",1,2021-03-15 14:59:15,"Mar 15, 2021, 14:59",29,
"589,970","153,116",266,"Jul 13, 2021, 11:27","Jul 13, 2021, 11:27",1,2021-06-13 18:49:00,"Jun 13, 2021, 18:49",29,
"949,958","153,116",256,"Jun 6, 2022, 14:25","Mar 13, 2024, 21:13",1,2022-05-27 21:21:07,"May 27, 2022, 21:21",9,
"2,266,928","153,116",615,"Nov 17, 2023, 08:39","Nov 17, 2023, 08:39",1,2023-09-16 10:35:41,"Sep 16, 2023, 10:35",61,
"2,276,498","153,116",600,"Nov 20, 2023, 06:29","Nov 20, 2023, 06:29",1,2023-09-16 10:35:41,"Sep 16, 2023, 10:35",64,
"3,464,233","153,116",653,"Feb 17, 2025, 10:55","Feb 17, 2025, 10:55",1,2024-10-30 11:01:54,"Oct 30, 2024, 11:01",109,
"3,464,308","153,116",302,"Feb 17, 2025, 11:22","Feb 17, 2025, 11:22",1,2025-02-10 16:47:57,"Feb 10, 2025, 16:47",6,
"3,464,783","153,116",237,"Feb 17, 2025, 13:55","Feb 17, 2025, 13:55",1,2021-02-15 10:14:11,"Feb 15, 2021, 10:14","1,463",
"3,464,923","153,116",317,"Feb 17, 2025, 14:24","Feb 17, 2025, 14:24",1,2025-02-10 16:47:57,"Feb 10, 2025, 16:47",6,
"3,528,677","153,116",555,"Mar 9, 2025, 22:52","Mar 9, 2025, 22:52",1,2023-09-16 10:35:41,"Sep 16, 2023, 10:35",540,3
"3,609,107","153,116",852,"May 2, 2025, 14:26","Aug 7, 2025, 21:51",1,2025-04-29 13:27:11,"Apr 29, 2025, 13:27",3,
"3,648,515","153,116",319,"May 29, 2025, 23:21","May 29, 2025, 23:21",1,2025-02-10 16:47:57,"Feb 10, 2025, 16:47",108,4.5
"3,664,397","153,116",185,"Jun 11, 2025, 10:29","Jun 11, 2025, 10:29",1,2025-02-10 16:47:57,"Feb 10, 2025, 16:47",120,4
"165,516","433,737",123,"May 23, 2020, 04:31","Feb 21, 2023, 20:59",3,"2019-07-19 18:38:30,2019-10-07 12:56:41,2020-05-21 08:15:23","May 21, 2020, 08:15",1,4
"684,932","433,737",60,"Sep 2, 2021, 12:00","Sep 2, 2021, 12:00",2,"2019-07-19 18:27:10,2021-08-12 14:59:30","Aug 12, 2021, 14:59",20,
"878,953","433,737",292,"Apr 2, 2022, 18:13","Aug 6, 2025, 19:51",1,2022-04-02 08:41:52,"Apr 2, 2022, 08:41",0,
"1,090,200","433,737",237,"Aug 5, 2022, 11:45","Jul 14, 2025, 12:12",1,2022-08-01 11:57:25,"Aug 1, 2022, 11:57",3,
"1,094,990","433,737",302,"Aug 7, 2022, 15:09","Aug 6, 2025, 19:57",1,2022-08-01 11:57:25,"Aug 1, 2022, 11:57",6,
"1,111,260","433,737",317,"Aug 14, 2022, 09:30","Aug 6, 2025, 20:14",1,2022-08-01 11:57:25,"Aug 1, 2022, 11:57",12,
"1,176,640","433,737",315,"Sep 5, 2022, 09:11","Sep 5, 2022, 09:11",1,2021-07-03 21:16:17,"Jul 3, 2021, 21:16",428,3
"1,205,365","433,737",163,"Sep 27, 2022, 08:21","Sep 27, 2022, 08:21",2,"2020-05-21 08:16:05,2020-07-21 14:59:04","Jul 21, 2020, 14:59",797,3
"1,275,985","433,737",256,"Oct 25, 2022, 16:37","Mar 10, 2023, 16:48",1,2022-04-02 08:41:11,"Apr 2, 2022, 08:41",206,
"1,331,635","433,737",261,"Nov 24, 2022, 16:08","Nov 24, 2022, 16:08",1,2022-10-14 17:01:01,"Oct 14, 2022, 17:01",40,4
"1,340,210","433,737",219,"Nov 29, 2022, 17:02","Nov 29, 2022, 17:02",1,2022-08-15 17:24:59,"Aug 15, 2022, 17:24",105,2.67
"1,536,755","433,737",342,"Mar 12, 2023, 17:42","Mar 12, 2023, 17:42",7,"2023-02-22 17:38:48,2023-02-22 17:40:30,2023-02-22 17:40:40,2023-02-22 18:12:51,2023-02-22 18:16:48,2023-02-22 18:25:51,2023-03-10 14:52:00","Mar 10, 2023, 14:52",2,3
"1,633,160","433,737",133,"Apr 30, 2023, 16:18","Apr 30, 2023, 16:18",1,2023-03-10 14:52:00,"Mar 10, 2023, 14:52",51,5
"1,674,525","433,737",600,"May 16, 2023, 16:21","Feb 24, 2025, 13:49",1,2023-05-15 18:24:49,"May 15, 2023, 18:24",0,
"1,726,235","433,737",382,"Jun 5, 2023, 13:54","Jun 5, 2023, 13:54",1,2023-06-05 12:39:13,"Jun 5, 2023, 12:39",0,
"1,985,373","433,737",615,"Sep 13, 2023, 07:37","Sep 13, 2023, 07:37",1,2023-09-11 11:43:10,"Sep 11, 2023, 11:43",1,
"1,991,133","433,737",86,"Sep 14, 2023, 06:54","Sep 14, 2023, 06:54",1,2023-09-11 11:43:10,"Sep 11, 2023, 11:43",2,
"2,455,193","433,737",177,"Jan 26, 2024, 18:18","Jan 26, 2024, 18:18",2,"2020-05-26 15:57:28,2020-08-10 20:20:33","Aug 10, 2020, 20:20","1,263",
"3,152,233","433,737",653,"Nov 3, 2024, 14:12","Jul 10, 2025, 14:14",1,2024-11-03 13:16:41,"Nov 3, 2024, 13:16",0,
"3,315,188","433,737",403,"Dec 22, 2024, 17:22","Dec 22, 2024, 17:22",1,2024-11-03 13:16:41,"Nov 3, 2024, 13:16",49,3
"3,492,843","433,737",570,"Feb 23, 2025, 11:12","Feb 23, 2025, 11:12",1,2025-02-21 16:27:39,"Feb 21, 2025, 16:27",1,
"3,530,767","433,737",697,"Mar 11, 2025, 10:40","Mar 11, 2025, 10:40",1,2025-02-21 16:43:57,"Feb 21, 2025, 16:43",17,5
"3,530,877","433,737",337,"Mar 11, 2025, 12:06","Mar 11, 2025, 12:06",2,"2024-08-06 14:52:14,2025-02-21 16:50:46","Feb 21, 2025, 16:50",17,
"3,530,927","433,737",120,"Mar 11, 2025, 12:35","Mar 11, 2025, 12:35",4,"2020-05-26 15:53:22,2021-09-04 19:25:35,2022-10-05 17:56:12,2025-03-11 12:24:31","Mar 11, 2025, 12:24",0,
"3,558,557","433,737",251,"Apr 4, 2025, 16:06","Apr 4, 2025, 16:06",3,"2021-08-13 12:55:23,2021-11-18 06:22:31,2025-03-08 12:13:36","Mar 8, 2025, 12:13",27,
"3,558,572","433,737",266,"Apr 4, 2025, 16:14","Apr 4, 2025, 16:14",1,2023-05-01 11:06:15,"May 1, 2023, 11:06",704,
"3,612,437","433,737",169,"May 4, 2025, 15:38","Jul 8, 2025, 14:03",4,"2020-05-26 15:55:28,2020-08-10 17:19:52,2025-03-13 15:15:58,2025-05-02 09:39:19","May 2, 2025, 09:39",2,
"3,617,555","433,737",862,"May 8, 2025, 11:20","May 8, 2025, 11:20",1,2025-05-08 10:57:35,"May 8, 2025, 10:57",0,
"3,617,573","433,737",852,"May 8, 2025, 11:26","May 8, 2025, 11:26",1,2025-04-29 13:29:08,"Apr 29, 2025, 13:29",8,
"3,617,600","433,737",867,"May 8, 2025, 11:52","May 8, 2025, 11:52",1,2025-05-08 10:57:35,"May 8, 2025, 10:57",0,
"3,618,008","433,737",580,"May 8, 2025, 16:24","May 8, 2025, 16:24",1,2025-02-22 13:00:11,"Feb 22, 2025, 13:00",75,
"3,618,050","433,737",605,"May 8, 2025, 16:49","May 8, 2025, 16:49",4,"2023-07-10 10:33:14,2024-12-06 17:45:29,2025-02-23 11:16:05,2025-05-08 16:38:19","May 8, 2025, 16:38",0,
"3,656,939","433,737",753,"Jun 4, 2025, 16:11","Jun 4, 2025, 16:11",1,2025-06-04 15:19:23,"Jun 4, 2025, 15:19",0,
"3,689,972","433,737",191,"Jul 7, 2025, 11:48","Jul 7, 2025, 11:48",1,2023-02-15 20:31:13,"Feb 15, 2023, 20:31",872,4
"3,694,238","433,737",159,"Jul 13, 2025, 14:33","Jul 13, 2025, 14:33",2,"2025-07-07 15:40:17,2025-02-22 08:50:40","Jul 7, 2025, 15:40",5,3
"3,704,780","433,737",195,"Aug 5, 2025, 17:14","Aug 5, 2025, 17:14",2,"2025-07-07 15:40:17,2025-02-22 12:58:21","Jul 7, 2025, 15:40",29,4
"3,748,481","433,737",758,"Sep 14, 2025, 15:52","Sep 14, 2025, 15:52",2,"2025-07-07 15:40:17,2025-05-09 09:51:31","Jul 7, 2025, 15:40",69,3
"3,822,248","433,737",902,"Oct 18, 2025, 17:12","Oct 18, 2025, 17:12",1,2025-10-17 16:06:41,"Oct 17, 2025, 16:06",1,
"3,822,299","433,737",899,"Oct 18, 2025, 17:30","Oct 18, 2025, 17:30",1,2025-10-17 16:06:41,"Oct 17, 2025, 16:06",1,
"3,843,233","433,737",413,"Oct 26, 2025, 20:11","Oct 26, 2025, 20:11",2,"2025-10-22 16:10:30,2025-02-21 17:26:26","Oct 22, 2025, 16:10",4,4.5
"59,956","494,342",51,"Oct 24, 2019, 19:29","Oct 24, 2019, 19:29",1,2019-10-08 15:22:56,"Oct 8, 2019, 15:22",16,3
"64,620","494,342",123,"Nov 4, 2019, 07:01","Jan 28, 2024, 10:21",2,"2019-09-02 21:20:53,2019-10-26 20:44:50","Oct 26, 2019, 20:44",8,5
"67,380","494,342",80,"Nov 14, 2019, 19:40","Nov 14, 2019, 19:40",1,2019-11-08 20:58:07,"Nov 8, 2019, 20:58",5,4
"72,675","494,342",144,"Dec 9, 2019, 20:42","Dec 9, 2019, 20:42",1,2019-11-29 17:49:12,"Nov 29, 2019, 17:49",10,
"78,744","494,342",32,"Feb 3, 2020, 17:27","Feb 3, 2020, 17:27",1,2020-01-23 15:53:05,"Jan 23, 2020, 15:53",11,4
"250,894","494,342",169,"Aug 4, 2020, 10:54","Aug 17, 2025, 20:17",1,2020-07-23 23:05:19,"Jul 23, 2020, 23:05",11,
"259,174","494,342",191,"Aug 14, 2020, 00:30","Jul 18, 2025, 23:27",1,2020-08-05 08:04:54,"Aug 5, 2020, 08:04",8,5
"279,214","494,342",177,"Sep 12, 2020, 00:00","Sep 17, 2023, 23:15",1,2020-08-22 22:40:50,"Aug 22, 2020, 22:40",20,
"299,680","494,342",86,"Oct 7, 2020, 18:20","Sep 19, 2023, 19:28",3,"2019-09-11 18:09:47,2020-03-23 09:12:06,2020-10-05 16:01:48","Oct 5, 2020, 16:01",2,
"300,007","494,342",68,"Oct 7, 2020, 23:21","Oct 7, 2020, 23:21",2,"2019-11-10 16:30:40,2020-10-05 16:01:17","Oct 5, 2020, 16:01",2,
"317,047","494,342",184,"Oct 21, 2020, 07:07","Sep 21, 2023, 18:31",1,2020-10-05 16:02:16,"Oct 5, 2020, 16:02",15,5
"354,976","494,342",14,"Dec 14, 2020, 11:51","Dec 14, 2020, 11:51",2,"2019-11-08 20:55:29,2020-10-01 17:42:19","Oct 1, 2020, 17:42",73,4.67
"373,762","494,342",292,"Feb 17, 2021, 14:30","Jul 22, 2025, 21:29",1,2021-02-15 08:39:37,"Feb 15, 2021, 08:39",2,
"374,342","494,342",129,"Feb 18, 2021, 09:42","Feb 18, 2021, 09:42",2,"2019-11-08 22:24:42,2020-12-31 14:43:39","Dec 31, 2020, 14:43",48,4.33
"374,797","494,342",237,"Feb 18, 2021, 18:45","Jul 12, 2025, 22:53",1,2021-02-15 08:39:12,"Feb 15, 2021, 08:39",3,
"381,893","494,342",302,"Feb 24, 2021, 14:23","Jul 13, 2025, 15:22",1,2021-02-20 12:21:15,"Feb 20, 2021, 12:21",4,
"384,997","494,342",297,"Feb 26, 2021, 14:12","Feb 26, 2021, 14:12",1,2021-02-20 12:21:25,"Feb 20, 2021, 12:21",6,
"416,075","494,342",251,"Apr 1, 2021, 19:58","Mar 21, 2024, 00:19",1,2021-03-15 12:29:12,"Mar 15, 2021, 12:29",17,
"417,580","494,342",256,"Apr 3, 2021, 18:02","Mar 11, 2024, 15:36",1,2021-04-01 10:00:44,"Apr 1, 2021, 10:00",2,
"459,266","494,342",261,"Apr 27, 2021, 07:37","Apr 3, 2024, 05:28",1,2021-04-16 17:44:10,"Apr 16, 2021, 17:44",10,5
"495,303","494,342",159,"May 23, 2021, 20:16","Aug 5, 2025, 21:53",1,2021-05-10 12:38:41,"May 10, 2021, 12:38",13,5
"570,832","494,342",266,"Jul 4, 2021, 15:15","Jul 4, 2021, 15:15",1,2021-06-18 15:51:15,"Jun 18, 2021, 15:51",15,
"626,869","494,342",317,"Jul 25, 2021, 23:51","Jul 13, 2025, 19:22",1,2021-07-19 12:52:17,"Jul 19, 2021, 12:52",6,
"682,427","494,342",195,"Aug 31, 2021, 08:50","Sep 5, 2025, 15:39",1,2021-08-04 12:04:03,"Aug 4, 2021, 12:04",26,4.4
"741,197","494,342",199,"Nov 13, 2021, 09:20","Nov 13, 2021, 09:20",1,2021-10-08 18:56:37,"Oct 8, 2021, 18:56",35,4
"764,217","494,342",337,"Dec 19, 2021, 22:42","Dec 19, 2021, 22:42",1,2021-12-17 23:49:24,"Dec 17, 2021, 23:49",1,
"774,227","494,342",60,"Jan 3, 2022, 15:39","Jan 3, 2022, 15:39",3,"2019-08-30 19:18:40,2021-09-03 19:07:04,2022-01-03 15:16:38","Jan 3, 2022, 15:16",0,
"788,057","494,342",342,"Jan 29, 2022, 09:03","Jan 29, 2022, 09:03",1,2021-12-19 22:44:40,"Dec 19, 2021, 22:44",40,5
"790,157","494,342",165,"Feb 3, 2022, 13:52","Feb 3, 2022, 13:52",1,2021-12-19 16:07:58,"Dec 19, 2021, 16:07",45,3
"798,262","494,342",133,"Feb 10, 2022, 00:14","Feb 10, 2022, 00:14",1,2019-11-10 15:55:29,"Nov 10, 2019, 15:55",822,4.5
"926,688","494,342",315,"May 29, 2022, 06:22","Feb 8, 2024, 12:48",1,2022-05-27 15:11:37,"May 27, 2022, 15:11",1,4
"949,748","494,342",403,"Jun 6, 2022, 13:11","Jun 6, 2022, 13:11",1,2022-05-27 15:11:37,"May 27, 2022, 15:11",9,4
"1,293,135","494,342",382,"Nov 1, 2022, 14:14","Nov 1, 2022, 14:14",1,2022-10-10 14:23:03,"Oct 10, 2022, 14:23",21,
"1,298,465","494,342",387,"Nov 4, 2022, 08:04","Nov 4, 2022, 08:04",1,2022-10-10 14:23:03,"Oct 10, 2022, 14:23",24,5
"1,315,505","494,342",352,"Nov 14, 2022, 15:39","Nov 14, 2022, 15:39",1,2022-09-07 11:45:43,"Sep 7, 2022, 11:45",68,4
"1,358,690","494,342",445,"Dec 13, 2022, 15:01","Dec 13, 2022, 15:01",1,2022-11-18 10:31:32,"Nov 18, 2022, 10:31",25,4
"1,798,900","494,342",570,"Jul 25, 2023, 00:12","Jul 25, 2023, 00:12",1,2023-07-20 00:15:04,"Jul 20, 2023, 00:15",4,
"1,800,810","494,342",600,"Jul 25, 2023, 19:59","Jul 25, 2023, 19:59",1,2023-07-20 00:15:04,"Jul 20, 2023, 00:15",5,
"2,417,348","494,342",185,"Dec 29, 2023, 08:27","Dec 29, 2023, 08:27",1,2023-12-06 16:05:06,"Dec 6, 2023, 16:05",22,5
"2,595,728","494,342",319,"Mar 7, 2024, 07:06","Mar 7, 2024, 07:06",1,2024-02-06 20:27:32,"Feb 6, 2024, 20:27",29,5
"2,977,043","494,342",653,"Sep 18, 2024, 13:29","Aug 19, 2025, 14:54",1,2024-09-14 11:34:15,"Sep 14, 2024, 11:34",4,
"3,645,143","494,342",862,"May 27, 2025, 20:05","May 27, 2025, 20:05",2,"2025-05-10 10:12:59,2025-05-25 11:26:35","May 25, 2025, 11:26",2,
"3,671,207","494,342",867,"Jun 17, 2025, 14:42","Jun 17, 2025, 14:42",1,2025-05-10 10:12:59,"May 10, 2025, 10:12",38,
"3,684,242","494,342",753,"Jun 29, 2025, 08:13","Jun 29, 2025, 08:13",1,2025-06-20 22:10:11,"Jun 20, 2025, 22:10",8,
"3,739,727","494,342",758,"Sep 5, 2025, 09:18","Sep 5, 2025, 09:18",1,2025-07-07 15:40:21,"Jul 7, 2025, 15:40",59,4
"3,823,442","494,342",852,"Oct 19, 2025, 08:44","Oct 19, 2025, 08:44",1,2025-10-15 09:07:56,"Oct 15, 2025, 09:07",3,
"51,099","496,740",144,"Oct 2, 2019, 23:57","Oct 2, 2019, 23:57",1,2019-09-28 13:08:31,"Sep 28, 2019, 13:08",4,
"264,178","496,740",123,"Aug 19, 2020, 13:50","Jun 2, 2025, 08:11",3,"2019-09-18 21:06:06,2020-03-11 23:22:33,2020-07-25 08:00:34","Jul 25, 2020, 08:00",25,5
"286,719","496,740",191,"Sep 23, 2020, 15:19","Apr 18, 2025, 23:42",1,2020-08-28 17:26:53,"Aug 28, 2020, 17:26",25,4
"303,557","496,740",68,"Oct 10, 2020, 16:38","Oct 10, 2020, 16:38",3,"2019-09-28 13:08:03,2020-03-14 16:49:51,2020-10-05 22:42:47","Oct 5, 2020, 22:42",4,
"311,582","496,740",86,"Oct 16, 2020, 09:41","Apr 19, 2025, 23:12",3,"2020-03-14 11:21:51,2020-05-07 06:57:16,2020-10-05 22:41:54","Oct 5, 2020, 22:41",10,
"312,592","496,740",177,"Oct 16, 2020, 22:26","Apr 20, 2025, 19:58",1,2020-09-22 10:00:01,"Sep 22, 2020, 10:00",24,
"375,602","496,740",237,"Feb 19, 2021, 20:06","Sep 10, 2024, 21:38",1,2021-02-16 11:32:39,"Feb 16, 2021, 11:32",3,
"375,722","496,740",292,"Feb 19, 2021, 23:58","May 25, 2023, 23:36",1,2021-02-17 00:12:53,"Feb 17, 2021, 00:12",2,
"379,332","496,740",169,"Feb 22, 2021, 22:07","Feb 22, 2021, 22:07",2,"2020-07-11 11:09:52,2021-02-20 00:12:03","Feb 20, 2021, 00:12",2,
"379,437","496,740",302,"Feb 23, 2021, 00:09","Sep 12, 2024, 10:32",1,2021-02-20 10:25:47,"Feb 20, 2021, 10:25",2,
"382,522","496,740",297,"Feb 25, 2021, 01:16","May 25, 2023, 23:04",1,2021-02-20 21:04:43,"Feb 20, 2021, 21:04",4,
"770,907","496,740",80,"Dec 29, 2021, 10:26","Jun 12, 2025, 02:21",2,"2019-09-27 20:11:09,2021-11-23 09:55:52","Nov 23, 2021, 09:55",36,4
"784,352","496,740",315,"Jan 21, 2022, 07:25","Jun 3, 2025, 14:19",1,2022-01-16 18:19:09,"Jan 16, 2022, 18:19",4,5
"1,187,260","496,740",256,"Sep 12, 2022, 17:47","May 10, 2025, 12:08",1,2022-09-10 13:03:12,"Sep 10, 2022, 13:03",2,5
"1,258,185","496,740",261,"Oct 20, 2022, 04:56","Jun 4, 2025, 14:50",1,2022-10-07 12:54:30,"Oct 7, 2022, 12:54",12,5
"1,260,495","496,740",251,"Oct 20, 2022, 21:33","Jun 3, 2025, 22:01",2,"2021-03-15 20:16:48,2021-12-30 20:47:02","Dec 30, 2021, 20:47",294,
"1,304,750","496,740",60,"Nov 8, 2022, 10:22","Nov 8, 2022, 10:22",2,"2019-09-27 20:50:32,2022-10-24 19:46:34","Oct 24, 2022, 19:46",14,
"1,305,825","496,740",120,"Nov 8, 2022, 20:37","Nov 8, 2022, 20:37",2,"2020-07-06 19:07:09,2022-10-25 16:43:25","Oct 25, 2022, 16:43",14,
"1,428,520","496,740",266,"Feb 12, 2023, 12:04","Sep 14, 2024, 01:12",1,2022-12-15 15:16:03,"Dec 15, 2022, 15:16",58,
"1,647,645","496,740",271,"May 7, 2023, 15:58","May 7, 2023, 15:58",1,2022-12-15 15:16:03,"Dec 15, 2022, 15:16",143,3.67
"1,660,280","496,740",382,"May 11, 2023, 12:42","May 11, 2023, 12:42",1,2023-03-15 16:07:55,"Mar 15, 2023, 16:07",56,
"1,676,500","496,740",600,"May 17, 2023, 12:29","Aug 23, 2024, 18:36",1,2023-05-15 10:11:54,"May 15, 2023, 10:11",2,
"1,700,845","496,740",317,"May 25, 2023, 23:20","Sep 12, 2024, 22:47",1,2023-05-25 12:55:56,"May 25, 2023, 12:55",0,
"1,703,120","496,740",403,"May 26, 2023, 19:11","Jun 6, 2025, 13:07",1,2023-05-24 22:05:43,"May 24, 2023, 22:05",1,5
"1,728,870","496,740",413,"Jun 7, 2023, 06:03","Jun 7, 2025, 07:59",1,2023-05-26 00:28:39,"May 26, 2023, 00:28",12,5
"1,737,560","496,740",159,"Jun 14, 2023, 16:28","Aug 28, 2024, 15:24",1,2023-05-26 17:22:43,"May 26, 2023, 17:22",18,4
"1,806,135","496,740",605,"Jul 27, 2023, 20:48","Aug 23, 2024, 20:53",1,2023-07-10 09:59:51,"Jul 10, 2023, 09:59",17,
"1,857,018","496,740",570,"Aug 13, 2023, 23:02","Aug 23, 2024, 15:37",2,"2023-05-25 23:07:34,2023-07-17 18:15:05","Jul 17, 2023, 18:15",27,
